time,voltage
0.0,-70.0
0.1,-70.0
0.2,-69.98129999999995
0.30000000000000004,-69.96260000535078
0.4,-69.94390006318447
0.5,-69.92520029824284
0.6,-69.90650092905213
0.7,-69.88780227182414
0.7999999999999999,-69.8691047370679
0.8999999999999999,-69.85040882221293
0.9999999999999999,-69.83171510237636
1.0999999999999999,-69.81302422060377
1.2,-69.79433687837175
1.3,-69.77565382678151
1.4000000000000001,-69.75697585864084
1.5000000000000002,-69.73830380148789
1.6000000000000003,-69.71963851152474
1.7000000000000004,-69.70098086838335
1.8000000000000005,-69.68233177062548
1.9000000000000006,-69.66369213187343
2.0000000000000004,-69.6450628774732
2.1000000000000005,-69.62644494160068
2.2000000000000006,-69.60783926473341
2.3000000000000007,-69.58924679142214
2.400000000000001,-69.57066846830833
2.500000000000001,-69.55210524234373
2.600000000000001,-69.53355805917721
2.700000000000001,-69.51502786168169
2.800000000000001,-69.49651558860016
2.9000000000000012,-69.4780221732948
3.0000000000000013,-69.45954854258706
3.1000000000000014,-69.44109561567971
3.2000000000000015,-69.42266430315419
3.3000000000000016,-69.40425550603806
3.4000000000000017,-69.38587011493891
3.5000000000000018,-69.36750900924162
3.600000000000002,-69.34917305636657
3.700000000000002,-69.33086311108686
3.800000000000002,-69.31258001490244
3.900000000000002,-69.29432459546972
4.000000000000002,-69.27609766608452
4.100000000000001,-69.25790002521701
4.200000000000001,-69.23973245609638
4.300000000000001,-69.22159572634378
4.4,-69.20349058765137
4.5,-69.1854177755055
4.6,-69.16737800895206
4.699999999999999,-69.14937199040192
4.799999999999999,-69.13140040547451
4.899999999999999,-69.11346392287722
4.999999999999998,-69.09556319431884
5.099999999999998,-69.07769885445492
5.1999999999999975,-69.05987152086301
5.299999999999997,-69.04208179404588
5.399999999999997,-69.02433025746095
5.4999999999999964,-69.0066174775739
5.599999999999996,-68.9889440039349
5.699999999999996,-68.97131036927566
5.799999999999995,-68.95371708962563
5.899999999999995,-68.93616466444605
5.999999999999995,-68.9186535767801
6.099999999999994,-68.90118429341786
6.199999999999994,-68.88375726507482
6.299999999999994,-68.86637292658263
6.399999999999993,-68.84903169709081
6.499999999999993,-68.83173398027856
6.5999999999999925,-68.8144801645753
6.699999999999992,-68.79727062338918
6.799999999999992,-68.78010571534259
6.8999999999999915,-68.76298578451366
6.999999999999991,-68.7459111606832
7.099999999999991,-68.72888215958604
7.19999999999999,-68.7118990831662
7.29999999999999,-68.69496221983532
7.39999999999999,-68.67807184473345
7.499999999999989,-68.66122821999197
7.599999999999989,-68.6444315949978
7.699999999999989,-68.6276822066586
7.799999999999988,-68.6109802796685
7.899999999999988,-68.59432602677366
7.999999999999988,-68.57771964903777
8.099999999999987,-68.56116133610662
8.199999999999987,-68.54465126647169
8.299999999999986,-68.52818960773237
8.399999999999986,-68.5117765168566
8.499999999999986,-68.49541214043953
8.599999999999985,-68.4790966149601
8.699999999999985,-68.46283006703523
8.799999999999985,-68.44661261367149
8.899999999999984,-68.43044436251405
8.999999999999984,-68.41432541209271
9.099999999999984,-68.39825585206493
9.199999999999983,-68.38223576345568
9.299999999999983,-68.36626521889404
9.399999999999983,-68.35034428284636
9.499999999999982,-68.33447301184604
9.599999999999982,-68.3186514547197
9.699999999999982,-68.30287965280972
9.799999999999981,-68.2871576401932
9.89999999999998,-68.27148544389708
9.99999999999998,-68.25586308410956
10.09999999999998,-68.24029057438779
10.19999999999998,-68.22476792186156
10.29999999999998,-68.20929512743339
10.399999999999979,-68.1938721859746
10.499999999999979,-68.17849908651756
10.599999999999978,-68.16317581244422
10.699999999999978,-68.1479023416706
10.799999999999978,-68.13267864682763
10.899999999999977,-68.11750469543807
10.999999999999977,-68.10238045008965
11.099999999999977,-68.08730586860452
11.199999999999976,-68.0722809042048
11.299999999999976,-68.05730550567459
11.399999999999975,-68.0423796175182
11.499999999999975,-68.02750318011469
11.599999999999975,-68.01267612986898
11.699999999999974,-67.99789839935917
11.799999999999974,-67.98316991748051
11.899999999999974,-67.96849060958579
11.999999999999973,-67.95386039762234
12.099999999999973,-67.9392792002656
12.199999999999973,-67.92474693304942
12.299999999999972,-67.91026350849295
12.399999999999972,-67.89582883622441
12.499999999999972,-67.8814428231016
12.599999999999971,-67.86710537332924
12.69999999999997,-67.85281638857333
12.79999999999997,-67.83857576807236
12.89999999999997,-67.82438340874555
12.99999999999997,-67.81023920529823
13.09999999999997,-67.7961430503243
13.199999999999969,-67.78209483440583
13.299999999999969,-67.76809444620989
13.399999999999968,-67.75414177258276
13.499999999999968,-67.74023669864134
13.599999999999968,-67.72637910786202
13.699999999999967,-67.71256888216693
13.799999999999967,-67.69880590200782
13.899999999999967,-67.68509004644727
13.999999999999966,-67.67142119323765
14.099999999999966,-67.6577992188977
14.199999999999966,-67.64422399878671
14.299999999999965,-67.6306954071766
14.399999999999965,-67.61721331732164
14.499999999999964,-67.60377760152613
14.599999999999964,-67.59038813120986
14.699999999999964,-67.57704477697162
14.799999999999963,-67.56374740865063
14.899999999999963,-67.55049589538599
14.999999999999963,-67.5372901056743
15.099999999999962,-67.52412990742525
15.199999999999962,-67.5110151680155
15.299999999999962,-67.49794575434076
